origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,01:00,2026-02-27,20.96,25.8,20.8,-5.0
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,01:00,2026-02-27,3.71,15.1,10.6,-4.5
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,01:00,2026-02-27,18.03,27.1,21.3,-5.8
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,01:00,2026-02-27,12.59,26.6,20.6,-6.0
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,01:00,2026-02-27,18.78,22.6,18.8,-3.8
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,01:00,2026-02-27,11.92,20.5,16.0,-4.5
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,01:00,2026-02-27,6.51,21.9,16.4,-5.5
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,01:00,2026-02-27,4.2,11.9,9.6,-2.3
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,01:00,2026-02-27,10.39,12.8,10.5,-2.3
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,01:00,2026-02-27,12.54,16.0,13.3,-2.7
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,01:00,2026-02-27,5.83,17.7,12.1,-5.6
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,01:00,2026-02-27,8.78,22.4,16.2,-6.2
"Retiro, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,14.27,23.3,17.8,-5.5
"Retiro, Madrid","Getafe, Madrid",DRIVE,01:00,2026-02-27,14.99,25.4,19.1,-6.3
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,01:00,2026-02-27,33.74,31.6,26.6,-5.0
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,01:00,2026-02-27,47.89,43.0,37.7,-5.3
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,01:00,2026-02-27,18.7,19.5,15.9,-3.6
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,01:00,2026-02-27,25.2,27.3,23.0,-4.3
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,01:00,2026-02-27,25.18,30.6,23.9,-6.7
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,01:00,2026-02-27,22.96,27.1,22.1,-5.0
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,01:00,2026-02-27,24.36,29.1,23.9,-5.2
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,01:00,2026-02-27,23.85,23.6,19.5,-4.1
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,01:00,2026-02-27,16.68,17.7,15.9,-1.8
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,01:00,2026-02-27,26.62,27.8,24.1,-3.7
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,01:00,2026-02-27,9.54,11.8,9.6,-2.2
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,01:00,2026-02-27,17.9,15.8,14.2,-1.6
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,01:00,2026-02-27,18.27,16.4,15.2,-1.2
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,01:00,2026-02-27,10.63,13.0,11.7,-1.3
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,01:00,2026-02-27,20.84,19.4,18.2,-1.2
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,01:00,2026-02-27,34.15,29.0,27.8,-1.2
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,01:00,2026-02-27,15.35,25.0,20.0,-5.0
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,13.68,24.1,18.4,-5.7
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,01:00,2026-02-27,14.4,26.2,19.9,-6.3
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,01:00,2026-02-27,30.81,36.5,30.1,-6.4
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,01:00,2026-02-27,20.72,28.7,23.1,-5.6
"Estación de Atocha, Madrid",Toledo,DRIVE,01:00,2026-02-27,73.34,57.2,52.0,-5.2
"Estación de Atocha, Madrid",Segovia,DRIVE,01:00,2026-02-27,99.76,74.5,69.7,-4.8
"Estación de Atocha, Madrid",Ávila,DRIVE,01:00,2026-02-27,117.1,82.4,75.5,-6.9
"Estación de Atocha, Madrid",Cuenca,DRIVE,01:00,2026-02-27,164.27,98.5,101.6,3.1
"Estación de Chamartín, Madrid",Valladolid,DRIVE,01:00,2026-02-27,208.61,133.7,132.3,-1.4
"Estación de Chamartín, Madrid",Burgos,DRIVE,01:00,2026-02-27,234.65,140.0,147.7,7.7
"Estación de Chamartín, Madrid",Salamanca,DRIVE,01:00,2026-02-27,214.75,133.4,127.2,-6.2
"Estación de Atocha, Madrid",Córdoba,DRIVE,01:00,2026-02-27,392.87,238.5,235.4,-3.1
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,01:00,2026-02-27,190.37,134.3,130.0,-4.3
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,01:00,2026-02-27,613.8,366.8,369.2,2.4
"Estación de Atocha, Madrid","Valencia, España",DRIVE,01:00,2026-02-27,355.0,215.0,221.7,6.7
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,01:00,2026-02-27,534.39,307.4,316.2,8.8
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,01:00,2026-02-27,314.08,193.5,184.8,-8.7
"Estación de Atocha, Madrid","Málaga, España",DRIVE,01:00,2026-02-27,533.33,316.2,315.7,-0.5
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,01:00,2026-02-27,387.98,233.3,246.8,13.5
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,01:00,2026-02-27,442.83,268.6,282.5,13.9
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,01:00,2026-02-27,14.38,18.7,15.5,-3.2
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,01:00,2026-02-27,8.93,15.5,11.4,-4.1
"Móstoles, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,11.77,22.1,18.6,-3.5
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,01:00,2026-02-27,9.98,18.0,14.4,-3.6
"Getafe, Madrid","Parla, Madrid",DRIVE,01:00,2026-02-27,10.84,15.5,13.5,-2.0
"Getafe, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,4.77,12.6,8.9,-3.7
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,01:00,2026-02-27,3.12,7.1,5.7,-1.4
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,01:00,2026-02-27,17.22,15.6,15.5,-0.1
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,01:00,2026-02-27,22.01,21.4,20.8,-0.6
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,01:00,2026-02-27,16.03,17.0,16.1,-0.9
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,01:00,2026-02-27,14.42,41.9,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,01:00,2026-02-27,2.49,11.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,01:00,2026-02-27,8.06,28.4,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,01:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,01:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,01:00,2026-02-27,6.61,55.0,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,01:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,01:00,2026-02-27,4.4,21.4,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,01:00,2026-02-27,11.01,46.4,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,01:00,2026-02-27,12.43,39.2,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,01:00,2026-02-27,5.79,34.7,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,01:00,2026-02-27,11.34,59.3,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,01:00,2026-02-27,14.7,43.7,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,01:00,2026-02-27,15.87,38.8,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,01:00,2026-02-27,33.79,88.1,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,01:00,2026-02-27,52.61,76.7,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,01:00,2026-02-27,19.44,63.0,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,01:00,2026-02-27,22.5,117.0,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,01:00,2026-02-27,27.76,62.3,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,01:00,2026-02-27,19.74,34.4,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,01:00,2026-02-27,22.38,48.8,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,01:00,2026-02-27,20.49,29.4,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,01:00,2026-02-27,15.65,31.7,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,01:00,2026-02-27,26.67,39.7,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,01:00,2026-02-27,10.62,24.4,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,01:00,2026-02-27,22.46,90.8,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,01:00,2026-02-27,26.2,120.8,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,01:00,2026-02-27,34.26,85.8,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,01:00,2026-02-27,30.3,90.2,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,01:00,2026-02-27,42.93,125.9,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,01:00,2026-02-27,21.73,48.5,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,01:00,2026-02-27,14.64,31.6,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,01:00,2026-02-27,14.76,27.6,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,01:00,2026-02-27,22.04,62.4,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,01:00,2026-02-27,19.46,69.1,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,01:00,2026-02-27,68.33,95.3,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,01:00,2026-02-27,81.26,81.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,01:00,2026-02-27,128.24,124.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,01:00,2026-02-27,212.01,117.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,01:00,2026-02-27,179.23,73.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,01:00,2026-02-27,303.97,121.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,01:00,2026-02-27,298.92,179.6,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,01:00,2026-02-27,344.2,118.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,01:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,01:00,2026-02-27,625.94,209.8,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,01:00,2026-02-27,407.01,154.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,01:00,2026-02-27,470.82,173.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,01:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,01:00,2026-02-27,509.78,195.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,01:00,2026-02-27,483.63,295.5,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,01:00,2026-02-27,549.77,338.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,01:00,2026-02-27,10.88,25.8,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,01:00,2026-02-27,8.41,27.3,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,01:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,01:00,2026-02-27,32.85,68.3,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,01:00,2026-02-27,9.09,25.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,01:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,01:00,2026-02-27,3.1,45.1,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,01:00,2026-02-27,28.04,79.1,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,01:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,02:00,2026-02-27,20.96,25.8,20.6,-5.2
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,02:00,2026-02-27,3.71,15.1,10.4,-4.7
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,02:00,2026-02-27,18.03,27.1,21.1,-6.0
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,02:00,2026-02-27,12.59,26.6,20.4,-6.2
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,02:00,2026-02-27,18.78,22.6,18.6,-4.0
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,02:00,2026-02-27,11.92,20.5,15.9,-4.6
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,02:00,2026-02-27,6.51,21.9,15.9,-6.0
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,02:00,2026-02-27,4.2,11.9,9.7,-2.2
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,02:00,2026-02-27,10.39,12.8,10.3,-2.5
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,02:00,2026-02-27,12.54,16.0,13.2,-2.8
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,02:00,2026-02-27,5.83,17.7,11.9,-5.8
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,02:00,2026-02-27,8.78,22.4,16.3,-6.1
"Retiro, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,14.27,23.3,17.4,-5.9
"Retiro, Madrid","Getafe, Madrid",DRIVE,02:00,2026-02-27,14.99,25.4,18.7,-6.7
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,02:00,2026-02-27,33.74,31.6,26.4,-5.2
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,02:00,2026-02-27,47.89,43.0,37.9,-5.1
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,18.7,19.5,16.2,-3.3
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,02:00,2026-02-27,25.2,27.3,23.2,-4.1
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,02:00,2026-02-27,25.18,30.6,23.2,-7.4
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,22.96,27.1,21.8,-5.3
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,02:00,2026-02-27,24.36,29.1,22.9,-6.2
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,02:00,2026-02-27,23.85,23.6,19.6,-4.0
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,02:00,2026-02-27,16.68,17.7,15.7,-2.0
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,02:00,2026-02-27,26.62,27.8,24.1,-3.7
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,9.54,11.8,9.6,-2.2
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,02:00,2026-02-27,17.9,15.8,14.6,-1.2
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,02:00,2026-02-27,18.27,16.4,15.2,-1.2
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,02:00,2026-02-27,10.63,13.0,11.7,-1.3
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,02:00,2026-02-27,20.84,19.4,18.6,-0.8
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,02:00,2026-02-27,34.15,29.0,28.3,-0.7
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,02:00,2026-02-27,15.35,25.0,19.9,-5.1
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,13.68,24.1,18.1,-6.0
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,02:00,2026-02-27,14.4,26.2,19.5,-6.7
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,02:00,2026-02-27,30.81,36.5,29.9,-6.6
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,02:00,2026-02-27,20.72,28.7,22.9,-5.8
"Estación de Atocha, Madrid",Toledo,DRIVE,02:00,2026-02-27,73.34,57.2,52.0,-5.2
"Estación de Atocha, Madrid",Segovia,DRIVE,02:00,2026-02-27,99.76,74.5,71.1,-3.4
"Estación de Atocha, Madrid",Ávila,DRIVE,02:00,2026-02-27,117.1,82.4,77.8,-4.6
"Estación de Atocha, Madrid",Cuenca,DRIVE,02:00,2026-02-27,164.27,98.5,101.7,3.2
"Estación de Chamartín, Madrid",Valladolid,DRIVE,02:00,2026-02-27,208.61,133.7,140.4,6.7
"Estación de Chamartín, Madrid",Burgos,DRIVE,02:00,2026-02-27,234.65,140.0,146.3,6.3
"Estación de Chamartín, Madrid",Salamanca,DRIVE,02:00,2026-02-27,214.75,133.4,131.8,-1.6
"Estación de Atocha, Madrid",Córdoba,DRIVE,02:00,2026-02-27,392.87,238.5,235.7,-2.8
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,02:00,2026-02-27,190.37,134.3,128.8,-5.5
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,02:00,2026-02-27,613.8,366.8,373.5,6.7
"Estación de Atocha, Madrid","Valencia, España",DRIVE,02:00,2026-02-27,355.0,215.0,219.9,4.9
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,02:00,2026-02-27,534.39,307.4,315.3,7.9
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,02:00,2026-02-27,314.08,193.5,190.3,-3.2
"Estación de Atocha, Madrid","Málaga, España",DRIVE,02:00,2026-02-27,533.33,316.2,319.4,3.2
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,02:00,2026-02-27,387.98,233.3,245.2,11.9
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,02:00,2026-02-27,442.83,268.6,278.3,9.7
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,02:00,2026-02-27,14.38,18.7,15.1,-3.6
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,02:00,2026-02-27,8.93,15.5,11.5,-4.0
"Móstoles, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,11.77,22.1,18.8,-3.3
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,9.98,18.0,14.9,-3.1
"Getafe, Madrid","Parla, Madrid",DRIVE,02:00,2026-02-27,10.84,15.5,13.1,-2.4
"Getafe, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,4.77,12.6,8.9,-3.7
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,02:00,2026-02-27,3.12,7.1,6.1,-1.0
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,17.22,15.6,15.3,-0.3
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,02:00,2026-02-27,22.01,21.4,20.2,-1.2
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,02:00,2026-02-27,16.03,17.0,15.9,-1.1
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,02:00,2026-02-27,15.54,49.5,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,02:00,2026-02-27,2.17,15.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,02:00,2026-02-27,9.66,53.5,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,02:00,2026-02-27,8.59,45.7,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,02:00,2026-02-27,15.29,77.1,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,02:00,2026-02-27,6.61,55.0,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,02:00,2026-02-27,7.09,47.3,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,02:00,2026-02-27,4.4,21.4,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,02:00,2026-02-27,11.01,46.4,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,02:00,2026-02-27,15.73,51.6,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,02:00,2026-02-27,5.79,34.7,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,02:00,2026-02-27,11.62,55.7,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,02:00,2026-02-27,21.73,57.9,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,02:00,2026-02-27,15.87,48.8,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,02:00,2026-02-27,33.79,78.1,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,02:00,2026-02-27,52.61,76.7,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,02:00,2026-02-27,18.14,77.4,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,02:00,2026-02-27,23.96,112.7,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,02:00,2026-02-27,25.62,96.2,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,02:00,2026-02-27,19.74,34.4,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,02:00,2026-02-27,23.17,36.2,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,02:00,2026-02-27,22.25,67.9,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,02:00,2026-02-27,18.41,40.8,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,02:00,2026-02-27,27.06,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,02:00,2026-02-27,9.76,34.6,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,02:00,2026-02-27,22.46,90.8,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,02:00,2026-02-27,26.2,120.8,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,02:00,2026-02-27,17.91,71.0,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,02:00,2026-02-27,38.31,110.8,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,02:00,2026-02-27,44.35,119.8,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,02:00,2026-02-27,21.73,53.5,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,02:00,2026-02-27,21.07,57.2,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,02:00,2026-02-27,14.42,63.0,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,02:00,2026-02-27,25.8,84.3,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,02:00,2026-02-27,16.76,41.4,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,02:00,2026-02-27,68.33,95.3,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,02:00,2026-02-27,81.26,81.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,02:00,2026-02-27,128.24,124.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,02:00,2026-02-27,212.01,117.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,02:00,2026-02-27,179.23,73.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,02:00,2026-02-27,303.97,121.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,02:00,2026-02-27,298.92,179.6,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,02:00,2026-02-27,344.2,118.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,02:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,02:00,2026-02-27,625.94,209.8,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,02:00,2026-02-27,407.01,154.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,02:00,2026-02-27,470.82,173.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,02:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,02:00,2026-02-27,509.78,195.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,02:00,2026-02-27,483.63,295.5,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,02:00,2026-02-27,549.77,338.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,02:00,2026-02-27,11.07,27.4,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,02:00,2026-02-27,8.01,27.1,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,02:00,2026-02-27,36.64,89.0,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,02:00,2026-02-27,43.87,100.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,02:00,2026-02-27,9.88,13.1,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,02:00,2026-02-27,19.5,49.3,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,02:00,2026-02-27,3.1,45.1,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,02:00,2026-02-27,28.61,70.7,,
