origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,08:00,2026-02-27,18.78,22.6,22.4,-0.2,1.1927582534611287
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,08:00,2026-02-27,11.92,20.5,19.9,-0.6,1.669463087248322
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,08:00,2026-02-27,4.2,11.9,11.1,-0.8,2.642857142857143
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,08:00,2026-02-27,10.39,12.8,13.3,0.5,1.2800769971126083
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,08:00,2026-02-27,12.54,16.0,16.6,0.6,1.3237639553429028
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,08:00,2026-02-27,8.78,22.4,20.4,-2.0,2.3234624145785876
"Retiro, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,14.27,23.3,23.1,-0.2,1.6187806587245972
"Retiro, Madrid","Getafe, Madrid",DRIVE,08:00,2026-02-27,14.99,25.4,25.1,-0.3,1.674449633088726
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,08:00,2026-02-27,33.74,31.6,31.2,-0.4,0.924718435091879
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,08:00,2026-02-27,47.89,43.0,41.8,-1.2,0.8728335769471706
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,18.7,19.5,19.4,-0.1,1.0374331550802138
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,08:00,2026-02-27,25.2,27.3,26.5,-0.8,1.0515873015873016
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,08:00,2026-02-27,25.18,30.6,29.4,-1.2,1.1675933280381254
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,22.96,27.1,26.4,-0.7,1.1498257839721253
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,08:00,2026-02-27,24.36,29.1,27.5,-1.6,1.1288998357963875
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,08:00,2026-02-27,23.85,23.6,23.3,-0.3,0.9769392033542976
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,08:00,2026-02-27,16.68,17.7,17.5,-0.2,1.0491606714628297
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,08:00,2026-02-27,26.62,27.8,27.5,-0.3,1.0330578512396693
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,9.54,11.8,11.8,0.0,1.236897274633124
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,08:00,2026-02-27,17.9,15.8,16.0,0.2,0.893854748603352
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,08:00,2026-02-27,18.27,16.4,16.8,0.4,0.9195402298850576
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,08:00,2026-02-27,10.63,13.0,13.3,0.3,1.251175917215428
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,08:00,2026-02-27,20.84,19.4,19.2,-0.2,0.9213051823416506
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,08:00,2026-02-27,34.15,29.0,28.5,-0.5,0.8345534407027819
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,08:00,2026-02-27,15.35,25.0,26.2,1.2,1.706840390879479
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,13.68,24.1,23.9,-0.2,1.7470760233918128
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,08:00,2026-02-27,14.4,26.2,26.0,-0.2,1.8055555555555556
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,08:00,2026-02-27,30.81,36.5,35.5,-1.0,1.1522233041220384
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,08:00,2026-02-27,20.72,28.7,28.9,0.2,1.3947876447876448
"Estación de Atocha, Madrid",Toledo,DRIVE,08:00,2026-02-27,73.34,57.2,55.2,-2.0,0.7526588491955277
"Estación de Atocha, Madrid",Segovia,DRIVE,08:00,2026-02-27,99.76,74.5,73.2,-1.3,0.7337610264635124
"Estación de Atocha, Madrid",Ávila,DRIVE,08:00,2026-02-27,117.1,82.4,79.7,-2.7,0.6806148590947908
"Estación de Atocha, Madrid",Cuenca,DRIVE,08:00,2026-02-27,164.27,98.5,95.5,-3.0,0.5813599561697206
"Estación de Chamartín, Madrid",Valladolid,DRIVE,08:00,2026-02-27,208.61,133.7,135.4,1.7,0.6490580509083936
"Estación de Chamartín, Madrid",Burgos,DRIVE,08:00,2026-02-27,234.65,140.0,136.1,-3.9,0.5800127849989345
"Estación de Chamartín, Madrid",Salamanca,DRIVE,08:00,2026-02-27,214.75,133.4,133.6,0.2,0.6221187427240977
"Estación de Atocha, Madrid",Córdoba,DRIVE,08:00,2026-02-27,392.87,238.5,231.1,-7.4,0.5882352941176471
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,08:00,2026-02-27,190.37,134.3,138.4,4.1,0.7270053054577927
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,08:00,2026-02-27,613.8,366.8,357.5,-9.3,0.5824372759856631
"Estación de Atocha, Madrid","Valencia, España",DRIVE,08:00,2026-02-27,355.0,215.0,210.8,-4.2,0.5938028169014085
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,08:00,2026-02-27,534.39,307.4,302.6,-4.8,0.5662531110237842
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,08:00,2026-02-27,314.08,193.5,190.1,-3.4,0.6052598064187469
"Estación de Atocha, Madrid","Málaga, España",DRIVE,08:00,2026-02-27,533.33,316.2,308.7,-7.5,0.5788161176007349
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,08:00,2026-02-27,387.98,233.3,227.5,-5.8,0.5863704314655395
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,08:00,2026-02-27,442.83,268.6,262.8,-5.8,0.593455727931712
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,08:00,2026-02-27,14.38,18.7,19.8,1.1,1.376912378303199
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,08:00,2026-02-27,8.93,15.5,17.6,2.1,1.9708846584546476
"Móstoles, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,11.77,22.1,22.8,0.7,1.9371282922684794
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,9.98,18.0,19.2,1.2,1.9238476953907815
"Getafe, Madrid","Parla, Madrid",DRIVE,08:00,2026-02-27,10.84,15.5,16.3,0.8,1.5036900369003692
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,08:00,2026-02-27,3.12,7.1,6.3,-0.8,2.019230769230769
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,17.22,15.6,15.8,0.2,0.9175377468060396
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,08:00,2026-02-27,22.01,21.4,21.8,0.4,0.9904588823262154
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,08:00,2026-02-27,16.03,17.0,16.4,-0.6,1.0230817217716779
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,20.96,25.8,25.3,-0.5,1.20706106870229
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,09:00,2026-02-27,18.03,27.1,25.9,-1.2,1.4364947310038823
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,09:00,2026-02-27,12.59,26.6,25.0,-1.6,1.9857029388403495
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,09:00,2026-02-27,18.78,22.6,22.3,-0.3,1.187433439829606
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,09:00,2026-02-27,11.92,20.5,19.5,-1.0,1.6359060402684564
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,09:00,2026-02-27,4.2,11.9,11.1,-0.8,2.642857142857143
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,09:00,2026-02-27,10.39,12.8,12.4,-0.4,1.1934552454282965
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,12.54,16.0,15.6,-0.4,1.244019138755981
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,09:00,2026-02-27,8.78,22.4,20.4,-2.0,2.3234624145785876
"Retiro, Madrid","Leganés, Madrid",DRIVE,09:00,2026-02-27,14.27,23.3,22.1,-1.2,1.5487035739313246
"Retiro, Madrid","Getafe, Madrid",DRIVE,09:00,2026-02-27,14.99,25.4,23.9,-1.5,1.5943962641761174
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,09:00,2026-02-27,33.74,31.6,29.9,-1.7,0.8861885002963841
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,09:00,2026-02-27,47.89,43.0,40.8,-2.2,0.8519523908958028
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,09:00,2026-02-27,18.7,19.5,18.3,-1.2,0.9786096256684492
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,09:00,2026-02-27,25.2,27.3,25.6,-1.7,1.015873015873016
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,09:00,2026-02-27,25.18,30.6,29.0,-1.6,1.1517077045274027
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,09:00,2026-02-27,22.96,27.1,26.0,-1.1,1.132404181184669
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,09:00,2026-02-27,24.36,29.1,27.2,-1.9,1.116584564860427
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,09:00,2026-02-27,23.85,23.6,22.4,-1.2,0.9392033542976939
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,09:00,2026-02-27,16.68,17.7,17.2,-0.5,1.0311750599520384
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,09:00,2026-02-27,26.62,27.8,27.2,-0.6,1.0217881292261457
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,09:00,2026-02-27,9.54,11.8,11.7,-0.1,1.2264150943396226
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,09:00,2026-02-27,17.9,15.8,15.5,-0.3,0.8659217877094972
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,09:00,2026-02-27,18.27,16.4,16.1,-0.3,0.8812260536398469
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,09:00,2026-02-27,10.63,13.0,12.6,-0.4,1.185324553151458
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,09:00,2026-02-27,20.84,19.4,18.9,-0.5,0.9069097888675623
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,09:00,2026-02-27,34.15,29.0,28.1,-0.9,0.8228404099560762
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,09:00,2026-02-27,15.35,25.0,24.9,-0.1,1.6221498371335505
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,09:00,2026-02-27,13.68,24.1,23.3,-0.8,1.7032163742690059
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,09:00,2026-02-27,14.4,26.2,25.1,-1.1,1.7430555555555556
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,09:00,2026-02-27,30.81,36.5,34.4,-2.1,1.1165206101914962
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,09:00,2026-02-27,20.72,28.7,27.4,-1.3,1.3223938223938223
"Estación de Atocha, Madrid",Toledo,DRIVE,09:00,2026-02-27,73.34,57.2,54.6,-2.6,0.7444777747477502
"Estación de Atocha, Madrid",Segovia,DRIVE,09:00,2026-02-27,99.76,74.5,72.1,-2.4,0.7227345629510825
"Estación de Atocha, Madrid",Ávila,DRIVE,09:00,2026-02-27,117.1,82.4,78.6,-3.8,0.6712211784799317
"Estación de Atocha, Madrid",Cuenca,DRIVE,09:00,2026-02-27,164.27,98.5,95.0,-3.5,0.5783161867656906
"Estación de Chamartín, Madrid",Valladolid,DRIVE,09:00,2026-02-27,208.61,133.7,134.1,0.4,0.6428263266382244
"Estación de Chamartín, Madrid",Burgos,DRIVE,09:00,2026-02-27,234.65,140.0,135.5,-4.5,0.5774557852120179
"Estación de Chamartín, Madrid",Salamanca,DRIVE,09:00,2026-02-27,214.75,133.4,133.0,-0.4,0.619324796274738
"Estación de Atocha, Madrid",Córdoba,DRIVE,09:00,2026-02-27,392.87,238.5,229.6,-8.9,0.5844172372540535
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,09:00,2026-02-27,190.37,134.3,137.9,3.6,0.7243788412039712
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,09:00,2026-02-27,613.8,366.8,351.1,-15.7,0.5720104268491366
"Estación de Atocha, Madrid","Valencia, España",DRIVE,09:00,2026-02-27,355.0,215.0,210.2,-4.8,0.592112676056338
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,09:00,2026-02-27,534.39,307.4,306.1,-1.3,0.5728026347798425
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,09:00,2026-02-27,314.08,193.5,187.0,-6.5,0.5953897096281202
"Estación de Atocha, Madrid","Málaga, España",DRIVE,09:00,2026-02-27,533.33,316.2,306.6,-9.6,0.5748785929912061
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,09:00,2026-02-27,387.98,233.3,224.4,-8.9,0.5783803288829321
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,09:00,2026-02-27,442.83,268.6,260.2,-8.4,0.587584400334214
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,09:00,2026-02-27,14.38,18.7,18.5,-0.2,1.2865090403337969
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,09:00,2026-02-27,8.93,15.5,16.1,0.6,1.8029115341545354
"Móstoles, Madrid","Leganés, Madrid",DRIVE,09:00,2026-02-27,11.77,22.1,21.4,-0.7,1.8181818181818181
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,09:00,2026-02-27,9.98,18.0,17.6,-0.4,1.7635270541082164
"Getafe, Madrid","Parla, Madrid",DRIVE,09:00,2026-02-27,10.84,15.5,15.4,-0.1,1.4206642066420665
"Getafe, Madrid","Leganés, Madrid",DRIVE,09:00,2026-02-27,4.77,12.6,12.6,0.0,2.6415094339622645
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,09:00,2026-02-27,3.12,7.1,5.7,-1.4,1.8269230769230769
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,09:00,2026-02-27,17.22,15.6,15.3,-0.3,0.8885017421602789
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,09:00,2026-02-27,22.01,21.4,20.7,-0.7,0.9404815992730576
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,09:00,2026-02-27,16.03,17.0,16.3,-0.7,1.0168434185901434
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,10:00,2026-02-27,20.96,25.8,26.4,0.6,1.2595419847328244
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,10:00,2026-02-27,18.03,27.1,27.0,-0.1,1.497504159733777
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,10:00,2026-02-27,12.59,26.6,26.1,-0.5,2.073073868149325
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,10:00,2026-02-27,18.78,22.6,23.5,0.9,1.2513312034078807
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,10:00,2026-02-27,11.92,20.5,20.5,0.0,1.7197986577181208
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,10:00,2026-02-27,10.39,12.8,12.3,-0.5,1.183830606352262
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,10:00,2026-02-27,12.54,16.0,16.2,0.2,1.291866028708134
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,10:00,2026-02-27,8.78,22.4,21.2,-1.2,2.414578587699317
"Retiro, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,14.27,23.3,22.6,-0.7,1.5837421163279608
"Retiro, Madrid","Getafe, Madrid",DRIVE,10:00,2026-02-27,14.99,25.4,24.4,-1.0,1.6277518345563708
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,10:00,2026-02-27,33.74,31.6,30.1,-1.5,0.892116182572614
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,10:00,2026-02-27,47.89,43.0,41.4,-1.6,0.8644811025266235
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,10:00,2026-02-27,18.7,19.5,18.4,-1.1,0.9839572192513368
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,10:00,2026-02-27,25.2,27.3,25.9,-1.4,1.0277777777777777
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,10:00,2026-02-27,25.18,30.6,29.4,-1.2,1.1675933280381254
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,10:00,2026-02-27,22.96,27.1,26.6,-0.5,1.1585365853658536
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,10:00,2026-02-27,24.36,29.1,28.0,-1.1,1.1494252873563218
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,10:00,2026-02-27,23.85,23.6,22.6,-1.0,0.9475890985324947
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,10:00,2026-02-27,16.68,17.7,17.5,-0.2,1.0491606714628297
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,10:00,2026-02-27,26.62,27.8,27.6,-0.2,1.0368144252441773
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,10:00,2026-02-27,9.54,11.8,11.8,0.0,1.236897274633124
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,10:00,2026-02-27,17.9,15.8,15.4,-0.4,0.8603351955307263
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,10:00,2026-02-27,18.27,16.4,16.1,-0.3,0.8812260536398469
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,10:00,2026-02-27,10.63,13.0,12.8,-0.2,1.2041392285983066
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,10:00,2026-02-27,20.84,19.4,18.8,-0.6,0.9021113243761997
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,10:00,2026-02-27,34.15,29.0,28.4,-0.6,0.8316251830161054
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,10:00,2026-02-27,15.35,25.0,26.2,1.2,1.706840390879479
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,13.68,24.1,25.0,0.9,1.827485380116959
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,10:00,2026-02-27,14.4,26.2,26.3,0.1,1.8263888888888888
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,10:00,2026-02-27,30.81,36.5,35.5,-1.0,1.1522233041220384
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,10:00,2026-02-27,20.72,28.7,28.7,0.0,1.385135135135135
"Estación de Atocha, Madrid",Toledo,DRIVE,10:00,2026-02-27,73.34,57.2,56.5,-0.7,0.7703845104990455
"Estación de Atocha, Madrid",Segovia,DRIVE,10:00,2026-02-27,99.76,74.5,72.6,-1.9,0.7277465918203688
"Estación de Atocha, Madrid",Ávila,DRIVE,10:00,2026-02-27,117.1,82.4,78.5,-3.9,0.6703672075149445
"Estación de Atocha, Madrid",Cuenca,DRIVE,10:00,2026-02-27,164.27,98.5,95.1,-3.4,0.5789249406464966
"Estación de Chamartín, Madrid",Valladolid,DRIVE,10:00,2026-02-27,208.61,133.7,135.2,1.5,0.6480993240975983
"Estación de Chamartín, Madrid",Burgos,DRIVE,10:00,2026-02-27,234.65,140.0,136.3,-3.7,0.5808651182612402
"Estación de Chamartín, Madrid",Salamanca,DRIVE,10:00,2026-02-27,214.75,133.4,133.1,-0.3,0.619790454016298
"Estación de Atocha, Madrid",Córdoba,DRIVE,10:00,2026-02-27,392.87,238.5,231.8,-6.7,0.5900170539873241
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,10:00,2026-02-27,190.37,134.3,140.1,5.8,0.7359352839207858
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,10:00,2026-02-27,613.8,366.8,353.5,-13.3,0.5759204952753341
"Estación de Atocha, Madrid","Valencia, España",DRIVE,10:00,2026-02-27,355.0,215.0,218.5,3.5,0.6154929577464788
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,10:00,2026-02-27,534.39,307.4,299.4,-8.0,0.5602649750182451
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,10:00,2026-02-27,314.08,193.5,188.8,-4.7,0.6011207335710648
"Estación de Atocha, Madrid","Málaga, España",DRIVE,10:00,2026-02-27,533.33,316.2,304.9,-11.3,0.5716910730692066
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,10:00,2026-02-27,387.98,233.3,225.8,-7.5,0.5819887623073354
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,10:00,2026-02-27,442.83,268.6,260.1,-8.5,0.5873585800420027
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,10:00,2026-02-27,14.38,18.7,18.8,0.1,1.3073713490959666
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,10:00,2026-02-27,8.93,15.5,17.3,1.8,1.937290033594625
"Móstoles, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,11.77,22.1,20.9,-1.2,1.7757009345794392
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,10:00,2026-02-27,9.98,18.0,18.7,0.7,1.8737474949899797
"Getafe, Madrid","Parla, Madrid",DRIVE,10:00,2026-02-27,10.84,15.5,15.6,0.1,1.4391143911439115
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,10:00,2026-02-27,3.12,7.1,5.8,-1.3,1.8589743589743588
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,10:00,2026-02-27,17.22,15.6,15.5,-0.1,0.9001161440185831
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,10:00,2026-02-27,22.01,21.4,21.2,-0.2,0.963198546115402
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,10:00,2026-02-27,16.03,17.0,16.6,-0.4,1.0355583281347474
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,11:00,2026-02-27,20.96,25.8,27.8,2.0,1.3263358778625953
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,11:00,2026-02-27,18.03,27.1,28.2,1.1,1.5640599001663893
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,11:00,2026-02-27,12.59,26.6,26.6,0.0,2.112787926926132
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,11:00,2026-02-27,18.78,22.6,24.4,1.8,1.2992545260915866
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,11:00,2026-02-27,11.92,20.5,21.2,0.7,1.778523489932886
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,11:00,2026-02-27,10.39,12.8,12.7,-0.1,1.2223291626564003
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,11:00,2026-02-27,12.54,16.0,16.5,0.5,1.3157894736842106
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,11:00,2026-02-27,8.78,22.4,22.0,-0.4,2.5056947608200457
"Retiro, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,14.27,23.3,23.0,-0.3,1.6117729502452698
"Retiro, Madrid","Getafe, Madrid",DRIVE,11:00,2026-02-27,14.99,25.4,24.9,-0.5,1.6611074049366243
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,11:00,2026-02-27,33.74,31.6,30.3,-1.3,0.898043864848844
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,11:00,2026-02-27,47.89,43.0,42.1,-0.9,0.879097932762581
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,11:00,2026-02-27,18.7,19.5,18.2,-1.3,0.9732620320855615
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,11:00,2026-02-27,25.2,27.3,25.7,-1.6,1.0198412698412698
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,11:00,2026-02-27,25.18,30.6,29.7,-0.9,1.1795075456711677
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,11:00,2026-02-27,22.96,27.1,27.1,0.0,1.1803135888501743
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,11:00,2026-02-27,24.36,29.1,27.9,-1.2,1.145320197044335
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,11:00,2026-02-27,23.85,23.6,23.5,-0.1,0.9853249475890985
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,11:00,2026-02-27,16.68,17.7,17.1,-0.6,1.025179856115108
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,11:00,2026-02-27,26.62,27.8,27.3,-0.5,1.0255447032306537
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,11:00,2026-02-27,9.54,11.8,11.6,-0.2,1.2159329140461217
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,11:00,2026-02-27,17.9,15.8,15.9,0.1,0.8882681564245811
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,11:00,2026-02-27,18.27,16.4,16.5,0.1,0.90311986863711
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,11:00,2026-02-27,10.63,13.0,13.0,0.0,1.2229539040451551
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,11:00,2026-02-27,20.84,19.4,18.9,-0.5,0.9069097888675623
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,11:00,2026-02-27,34.15,29.0,28.1,-0.9,0.8228404099560762
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,11:00,2026-02-27,15.35,25.0,27.9,2.9,1.8175895765472312
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,13.68,24.1,26.0,1.9,1.9005847953216375
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,11:00,2026-02-27,14.4,26.2,27.4,1.2,1.9027777777777777
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,11:00,2026-02-27,30.81,36.5,36.4,-0.1,1.1814345991561181
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,11:00,2026-02-27,20.72,28.7,29.9,1.2,1.443050193050193
"Estación de Atocha, Madrid",Toledo,DRIVE,11:00,2026-02-27,73.34,57.2,56.5,-0.7,0.7703845104990455
"Estación de Atocha, Madrid",Segovia,DRIVE,11:00,2026-02-27,99.76,74.5,72.8,-1.7,0.7297514033680833
