origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,04:00,2026-02-27,3.1,45.1,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,04:00,2026-02-27,14.02,38.4,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,04:00,2026-02-27,21.81,24.7,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,04:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,05:00,2026-02-27,15.75,36.6,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,05:00,2026-02-27,2.21,11.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,05:00,2026-02-27,7.19,21.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,05:00,2026-02-27,8.27,30.8,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,05:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,05:00,2026-02-27,6.58,56.2,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,05:00,2026-02-27,5.02,29.6,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,05:00,2026-02-27,4.66,25.1,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,05:00,2026-02-27,21.36,53.8,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,05:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,05:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,05:00,2026-02-27,10.29,50.0,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,05:00,2026-02-27,16.26,47.1,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,05:00,2026-02-27,14.87,39.5,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,05:00,2026-02-27,33.22,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,05:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,05:00,2026-02-27,23.85,54.6,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,05:00,2026-02-27,28.54,64.2,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,05:00,2026-02-27,19.76,38.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,05:00,2026-02-27,21.62,45.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,05:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,05:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,05:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,05:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,05:00,2026-02-27,9.76,39.7,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,05:00,2026-02-27,22.3,64.7,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,05:00,2026-02-27,17.35,81.3,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,05:00,2026-02-27,10.78,61.5,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,05:00,2026-02-27,41.17,96.7,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,05:00,2026-02-27,43.77,94.3,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,05:00,2026-02-27,17.66,46.9,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,05:00,2026-02-27,16.67,31.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,05:00,2026-02-27,15.41,25.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,05:00,2026-02-27,24.63,39.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,05:00,2026-02-27,16.55,30.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,05:00,2026-02-27,83.88,58.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,05:00,2026-02-27,81.26,81.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,05:00,2026-02-27,128.24,124.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,05:00,2026-02-27,212.01,112.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,05:00,2026-02-27,179.23,73.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,05:00,2026-02-27,303.97,121.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,05:00,2026-02-27,298.92,179.6,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,05:00,2026-02-27,344.2,118.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,05:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,05:00,2026-02-27,625.94,209.8,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,05:00,2026-02-27,407.36,140.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,05:00,2026-02-27,470.82,173.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,05:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,05:00,2026-02-27,509.78,195.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,05:00,2026-02-27,483.63,295.5,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,05:00,2026-02-27,549.77,338.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,05:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,05:00,2026-02-27,6.35,29.9,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,05:00,2026-02-27,15.36,41.4,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,05:00,2026-02-27,11.44,43.6,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,05:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,05:00,2026-02-27,4.93,25.2,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,05:00,2026-02-27,13.32,46.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,05:00,2026-02-27,14.02,38.4,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,05:00,2026-02-27,22.34,27.6,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,05:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,06:00,2026-02-27,15.7,33.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,06:00,2026-02-27,2.11,12.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,06:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,06:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,06:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,06:00,2026-02-27,6.39,62.4,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,06:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,06:00,2026-02-27,4.56,23.6,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,06:00,2026-02-27,14.73,44.7,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,06:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,06:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,06:00,2026-02-27,8.02,45.0,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,06:00,2026-02-27,16.94,39.0,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,06:00,2026-02-27,14.84,39.0,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,06:00,2026-02-27,33.21,43.6,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,06:00,2026-02-27,48.26,41.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,06:00,2026-02-27,24.9,53.3,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,06:00,2026-02-27,26.41,59.8,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,06:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,06:00,2026-02-27,21.62,45.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,06:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,06:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,06:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,06:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,06:00,2026-02-27,9.76,33.7,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,06:00,2026-02-27,22.37,63.6,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,06:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,06:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,06:00,2026-02-27,38.31,107.2,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,06:00,2026-02-27,42.27,101.0,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,06:00,2026-02-27,19.2,47.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,06:00,2026-02-27,16.1,31.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,06:00,2026-02-27,14.43,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,06:00,2026-02-27,24.73,42.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,06:00,2026-02-27,16.65,33.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,06:00,2026-02-27,84.4,59.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,06:00,2026-02-27,80.86,91.0,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,06:00,2026-02-27,128.24,113.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,06:00,2026-02-27,212.02,112.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,06:00,2026-02-27,179.22,72.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,06:00,2026-02-27,303.97,121.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,06:00,2026-02-27,243.1,109.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,06:00,2026-02-27,344.21,110.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,06:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,06:00,2026-02-27,607.34,183.1,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,06:00,2026-02-27,406.67,144.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,06:00,2026-02-27,470.54,162.6,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,06:00,2026-02-27,306.57,78.0,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,06:00,2026-02-27,509.78,195.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,06:00,2026-02-27,483.63,295.5,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,06:00,2026-02-27,549.77,338.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,06:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,06:00,2026-02-27,8.38,23.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,06:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,06:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,06:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,06:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,06:00,2026-02-27,11.4,27.2,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,06:00,2026-02-27,13.9,41.0,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,06:00,2026-02-27,22.39,26.2,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,06:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,07:00,2026-02-27,15.7,32.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,07:00,2026-02-27,2.21,12.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,07:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,07:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,07:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,07:00,2026-02-27,12.06,64.5,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,07:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,07:00,2026-02-27,4.56,26.1,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,07:00,2026-02-27,14.73,44.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,07:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,07:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,07:00,2026-02-27,10.13,44.9,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,16.58,38.8,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,07:00,2026-02-27,14.48,37.8,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,07:00,2026-02-27,33.21,43.6,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,07:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,19.15,46.7,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,07:00,2026-02-27,24.25,60.6,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,07:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,07:00,2026-02-27,21.62,45.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,07:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,07:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,07:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,07:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,07:00,2026-02-27,22.37,62.4,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,07:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,07:00,2026-02-27,5.78,45.9,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,07:00,2026-02-27,36.47,97.2,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,07:00,2026-02-27,40.85,88.0,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,07:00,2026-02-27,19.3,49.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,16.1,30.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,07:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,07:00,2026-02-27,24.63,44.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,07:00,2026-02-27,16.55,35.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,07:00,2026-02-27,83.76,61.7,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,07:00,2026-02-27,81.6,90.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,07:00,2026-02-27,128.06,113.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,07:00,2026-02-27,212.01,111.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,07:00,2026-02-27,179.04,61.9,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,07:00,2026-02-27,303.97,113.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,07:00,2026-02-27,243.1,109.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,07:00,2026-02-27,344.21,109.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,07:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,07:00,2026-02-27,621.07,195.1,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,07:00,2026-02-27,406.67,138.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,07:00,2026-02-27,470.86,174.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,07:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,07:00,2026-02-27,536.46,170.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,07:00,2026-02-27,322.43,283.1,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,07:00,2026-02-27,511.59,328.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,07:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,07:00,2026-02-27,8.41,27.3,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,07:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,07:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,07:00,2026-02-27,11.4,27.2,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,28.81,50.3,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,07:00,2026-02-27,18.96,23.5,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,07:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,08:00,2026-02-27,15.7,32.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,08:00,2026-02-27,2.49,11.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,08:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,08:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,08:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,08:00,2026-02-27,12.06,64.5,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,08:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,08:00,2026-02-27,4.56,25.0,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,08:00,2026-02-27,14.73,44.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,08:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,08:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,08:00,2026-02-27,8.02,50.9,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,16.03,42.4,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,08:00,2026-02-27,14.87,40.7,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,08:00,2026-02-27,33.21,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,08:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,19.15,52.5,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,08:00,2026-02-27,26.41,58.4,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,08:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,08:00,2026-02-27,21.62,44.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,08:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,08:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,08:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,08:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,08:00,2026-02-27,17.78,61.3,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,08:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,08:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,08:00,2026-02-27,38.31,102.5,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,08:00,2026-02-27,42.93,94.9,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,08:00,2026-02-27,19.3,47.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,16.67,33.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,08:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,08:00,2026-02-27,24.63,43.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,08:00,2026-02-27,16.55,34.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,08:00,2026-02-27,83.88,51.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,08:00,2026-02-27,81.9,82.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,08:00,2026-02-27,129.29,145.9,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,08:00,2026-02-27,195.47,81.0,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,08:00,2026-02-27,179.22,69.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,08:00,2026-02-27,304.28,107.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,08:00,2026-02-27,185.73,201.9,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,08:00,2026-02-27,344.21,117.0,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,08:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,08:00,2026-02-27,625.94,210.3,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,08:00,2026-02-27,406.73,147.6,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,08:00,2026-02-27,471.37,188.0,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,08:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,08:00,2026-02-27,536.46,173.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,08:00,2026-02-27,326.28,317.8,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,08:00,2026-02-27,568.33,324.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,08:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,08:00,2026-02-27,8.38,23.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,08:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,08:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,08:00,2026-02-27,12.26,31.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,28.81,51.0,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,08:00,2026-02-27,22.39,25.1,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,08:00,2026-02-27,12.18,20.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,09:00,2026-02-27,15.7,32.6,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,09:00,2026-02-27,2.21,11.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,09:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,09:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,09:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,09:00,2026-02-27,10.48,59.7,,
